ID,order,TotalMLE,mle,pBurst_1,pBurst_2,pExpl_1,pExpl_2,threshold,sdAvgLastTime_1,sdAvgLastTime_2,avgLastTime_1,avgLastTime_2,avgPumps_1,avgPumps_2,sdPumps_1,sdPumps_2,nbCollected_1,nbCollected_2,gammaPlus,beta
S2_225,1,94.4906,54.5703,0.388889,0.037879,0,0.046875,7,0.671972,0.432226,1.880714,1.3382,1.571429,14.615385,1.133893,8.751557,7,10,1,0.17
S2_225,2,94.4906,39.9203,0.044248,0.020833,0.090909,0.027778,7,0.334463,0.562447,1.3858,1.10675,12.285714,19.333333,8.596788,18.543642,5,4,1,0.17
S2_226,1,128.1345,61.035,0.018041,0.035088,0.02521,0.125,10,5.359356,0.199466,4.536286,1.3395,26.2,18.625,19.33793,13.948246,7,6,1,0.17
S2_226,2,128.1345,67.0995,0.04451,0.008547,0.25,0.022472,16,0.181812,NA,1.364,1.953,19.875,9,9.583841,15.588457,15,1,1,0.17
S2_227,1,112.7164,58.2522,0.022936,0.008708,0.060606,0.019178,7,0.266317,0.278064,1.327,1.260667,25.714286,24.461538,22.005411,30.231373,5,6,1,0.17
S2_227,2,112.7164,54.4642,0.015945,0.025974,0.037838,0.05,14,0.300164,0.372541,1.212286,0.99825,17.642857,18.333333,18.907089,15.002222,7,4,1,0.17
S2_229,1,128.2443,62.2661,0.027322,0.011407,0.05,0.019802,14,0.578624,0.205808,2.2184,1.672,19.714286,31.8,16.963438,30.930567,10,3,1,0.17
S2_229,2,128.2443,65.9782,0.032787,0.019139,0.045455,0.04918,8,0.299179,0.433495,1.643333,2.15975,16.625,31.727273,14.212042,28.478381,6,8,1,0.17
S2_230,1,117.5635,50.428,0.010076,0.025,0.031373,0.035088,12,0.26264,0.442968,1.70575,1.866,11.5,22.125,17.459043,14.798045,4,6,1,0.17
S2_230,2,117.5635,67.1355,0.016854,0.005291,0.033898,0.019048,14,0.401131,NA,1.492917,1.485,45.785714,27.666667,23.062386,47.920072,12,1,1,0.17
S2_231,1,104.616,55.381,0.007984,0.012876,0.017921,0.04717,9,0.529874,2.059431,2.14825,2.7745,24.222222,32.181818,31.007168,32.443237,4,6,1,0.17
S2_231,2,104.616,49.235,0.012315,0.031056,0.045455,0.0625,14,0.996429,0.236226,2.516,1.883,14.5,23.333333,21.37126,13.321662,5,5,1,0.17
S2_232,1,103.5544,53.013,0.009158,0.019763,0.02847,0.020833,13,0.277455,0.978208,1.8938,2.152,20,33.333333,28.284271,17.511901,5,5,1,0.17
S2_232,2,103.5544,50.5414,0.013841,0.040816,0.033088,0.090909,17,1.728609,0.275065,2.11125,1.5245,17.529412,12,22.809312,10.583005,8,2,1,0.17
S2_233,1,109.8959,49.0494,0.008322,0.022556,0.026895,0,17,0.683534,0.401007,1.796167,1.426333,18,43.333333,25.891601,17.009801,6,3,1,0.17
S2_233,2,109.8959,60.8465,0.007812,0.018152,0.035088,0.041958,3,NA,0.229106,1.486,1.319182,23.333333,26.588235,40.414519,23.297153,1,11,1,0.17
S2_300,1,110.4107,55.097,0.013889,0.033962,0.060606,0.078947,5,0.174374,0.183895,1.521667,1.303444,36,12,34.864022,11.025943,3,9,1,0.17
S2_300,2,110.4107,55.3137,0.018349,0.009357,0,0.025397,2,0.465983,0.780523,1.4225,1.635,53.5,33.25,27.577164,35.152051,2,8,1,0.17
S2_301,1,61.0045,32.7656,0.031746,0.005714,0.031579,0.021277,9,1.063226,NA,1.8815,1.296,9.777778,26.666667,10.732867,46.188022,6,1,1,0.17
S2_301,2,61.0045,28.2389,0.010989,0.028409,0.039474,0.037736,4,NA,1.272074,0.972,2.3412,3.5,16.857143,7,13.765035,1,5,1,0.17
S2_302,1,121.2067,51.6314,0.005128,0.017442,0.020833,0.047619,4,NA,0.752232,1.409,1.977111,12.5,22.5,25,21.756225,1,9,1,0.17
S2_302,2,121.2067,69.5753,0.019847,0.008621,0.050847,0.042857,16,0.331829,NA,1.770538,1.251,36.4375,11.25,18.453432,22.5,13,1,1,0.17
S2_303,1,2057.3171,2000,0.000782,0.000782,0.015472,0.015472,20,NA,0,19.152,0,2.45,0,10.956733,0,1,0,1,0.17
S2_303,2,2057.3171,57.3171,0.012403,0.023256,0.024752,0,13,0.587869,0.264455,2.002625,1.651667,33.461538,42,29.559588,4,8,3,1,0.17
S2_304,1,106.1329,45.9573,0.035461,0.006154,0.2,0.019074,9,1.626105,0.598083,3.6098,2.29925,12.888889,25.363636,16.676664,35.330646,5,4,1,0.17
S2_304,2,106.1329,60.1756,0.04,0.013657,0.058824,0.029661,4,0.359092,0.297893,1.681,1.515889,13.75,25.875,12.120919,26.061146,3,9,1,0.17
S2_305,1,81.6647,35.7543,0.089109,0.166667,0.153846,0,13,0.671982,0.155563,2.013889,1.848,5.076923,5,4.009604,0,9,2,1,0.17
S2_305,2,81.6647,45.9104,0.055556,0.101562,0.090909,0.25,2,NA,1.122597,2.351,2.193923,3,7.133333,4.242641,3.661902,1,13,1,0.17
S2_306,1,119.8057,57.3023,0.095238,0.009677,0,0.022613,2,7.33694,2.914599,9.308,3.235444,9.5,29.055556,9.192388,31.315233,2,9,1,0.17
S2_306,2,119.8057,62.5034,0.005435,0.024641,0.027778,0.0625,5,NA,1.064798,1.394,1.836833,7.8,28.466667,17.44133,19.456423,1,12,1,0.17
S2_307,1,78.7664,40.2658,0.003425,0.022152,0.017316,0.029851,5,NA,0.562733,2.489,1.574143,12,26.888889,26.832816,16.78872,1,7,1,0.17
S2_307,2,78.7664,38.5006,0.014981,0.007353,0.054545,0.025316,7,0.280131,0.72981,1.49675,2.701,29.714286,35.285714,29.015595,45.095138,4,3,1,0.17
S2_308,1,139.148,69.3415,0.030612,0.016692,0,0.029762,3,0.600657,0.581292,2.074333,1.620545,31.666667,30,7.637626,22.87648,3,11,1,0.17
S2_308,2,139.148,69.8065,0.018018,0.010714,0.142857,0.024752,5,0.091241,0.247737,1.23925,1.487333,42.2,44.928571,25.820534,37.1431,4,9,1,0.17
S2_309,1,109.6586,52.98,0.009889,0.046512,0.025316,0,14,1.05729,0.059397,2.816,0.979,40.285714,20.5,39.037317,0.707107,8,2,1,0.17
S2_309,2,109.6586,56.6786,0.010989,0.035088,0.023529,0.04878,8,3.69979,0.73054,2.81975,1.54525,23.75,17.9,26.058999,11.219527,4,8,1,0.17
S2_310,1,121.6482,48.1923,0.030488,0.083333,0.095238,0,16,0.472243,NA,1.4519,1.265,15.9375,11,14.438231,NA,10,1,1,0.17
S2_310,2,121.6482,73.4559,0.037975,0.03012,0.076923,0.090909,14,0.310461,0.530854,1.309667,1.744,19.857143,25,10.697643,14.366628,12,5,1,0.17
S2_311,1,109.6906,52.5366,0.042373,0.013393,0.08,0.027778,7,0.708921,0.850142,2.4954,2.7965,12.571429,23.818182,10.309496,25.111026,5,6,1,0.17
S2_311,2,109.6906,57.154,0.02381,0.013473,0.076923,0.027972,3,0.376181,0.631775,2.463,2.548778,23,21.941176,25.238859,23.530487,2,9,1,0.17
S2_312,1,104.5701,46.9394,0.012048,0.041841,0.054054,0.117647,5,NA,0.507939,2.698,1.9259,1.6,17.666667,3.577709,10.806844,1,10,1,0.17
S2_312,2,104.5701,57.6307,0.026059,0.01581,0.042857,0.037037,11,0.592553,0.202758,2.011625,1.2315,20.818182,12.666667,14.055733,15.132746,8,4,1,0.17
S2_313,1,114.0709,56.6686,0.025641,0.048507,0.0625,0.068182,3,NA,0.590695,1.973,1.840231,2,13.1875,3.464102,7.341378,1,13,1,0.17
S2_313,2,114.0709,57.4023,0.029703,0.011189,0,0.03,3,1.515759,0.569981,2.276,1.764125,32.666667,23.941176,8.082904,27.357519,3,8,1,0.17
S2_314,1,135.3968,60.101,0.00939,0.020492,0.022901,0.051282,5,3.645135,0.828254,4.3245,2.1882,16,28.571429,23.021729,22.822776,2,10,1,0.17
S2_314,2,135.3968,75.2958,0.018893,0.007692,0.037736,0.014493,18,0.369083,NA,1.629571,2.27,34.5,30,21.731652,42.426407,14,1,1,0.17
S2_315,1,113.797,57.8226,0.02381,0.007874,0.054545,0.035714,14,1.325997,NA,1.770727,2.414,28.285714,10.5,16.707569,21,11,1,1,0.17
S2_315,2,113.797,55.9744,0.008475,0.027919,0.046875,0.036364,4,NA,2.655859,1.252,2.967273,13.25,18.2,26.5,13.02854,1,11,1,0.17
S2_316,1,95.709,51.1577,0.074074,0.184783,0,0,2,0.021213,0.802676,1.319,1.599059,12.5,4.411765,10.606602,3.825226,2,17,1,0.17
S2_316,2,95.709,44.5513,0.0625,0.116505,0.133333,0.333333,4,4.659834,0.867099,5.323,1.739833,3.75,6.071429,5.678908,5.136061,2,12,1,0.17
S2_317,1,56.2257,51.2649,0.003425,0.018987,0.01476,0.032086,5,NA,0.513723,1.984,1.771,4,18.533333,8.944272,21.715257,1,9,1,0.17
S2_317,2,56.2257,4.9608,0.018868,0.018868,0.027027,0.027027,2,NA,0,2.21,0,7.5,0,10.606602,0,1,0,1,0.17
S2_318,1,132.1467,67.1285,0.02,0.037594,0.030303,0.055556,9,0.220981,0.134993,1.3318,1.2636,12.555556,21.636364,12.43092,8.582223,5,10,1,0.17
S2_318,2,132.1467,65.0182,0.029412,0.042683,0.054545,0.125,11,0.117159,0.131565,1.19275,1.142571,19,15.666667,12.529964,9.420722,8,7,1,0.17
S2_319,1,118.3387,56.6399,0.105263,0.054422,0.181818,0.086957,10,0.271842,0.503438,1.376125,1.671625,5.7,11.6,3.433495,7.411702,8,8,1,0.17
S2_319,2,118.3387,61.6988,0.028302,0.048387,0.05,0.25,5,0.185793,0.50571,1.906,1.258083,12.6,16.285714,11.523888,7.897698,3,12,1,0.17
S2_320,1,130.1682,57.3077,0.012195,0.038869,0.020833,0.104167,4,0.212132,0.199899,1.736,1.448455,16.5,14,19.891372,10.079683,2,11,1,0.17
S2_320,2,130.1682,72.8605,0.032258,0.047354,0.1,0.083333,2,NA,0.237361,1.465,1.233529,10,18.333333,14.142136,6.249706,1,17,1,0.17
S2_321,1,107.9647,50.4057,0.003413,0.011429,0.012,0.032,4,NA,1.327048,6.102,3.219,10.5,27.625,21,30.862869,1,8,1,0.17
S2_321,2,107.9647,57.559,0.020325,0.010811,0.054545,0.032258,8,4.474439,1.900918,4.6342,3.433667,23.25,30.25,21.164323,33.453156,5,6,1,0.17
S2_322,1,106.7405,57.2212,0.005714,0.01634,0.02454,0.027778,5,NA,0.614451,7.33,2.3012,2.2,38,4.91935,26.88556,1,10,1,0.17
S2_322,2,106.7405,49.5193,0.012821,0.006494,0.037037,0.025773,13,0.384115,0.961665,2.092,2.883,29,16,29.73494,27.422618,7,2,1,0.17
S2_323,1,81.9001,37.5025,0.104167,0.011905,0.176471,0.027778,13,1.734626,NA,2.0871,1.419,5.307692,23.5,10.68788,33.234019,10,1,1,0.17
S2_323,2,81.9001,44.3976,0.013841,0.025381,0.027397,0.1,8,0.644569,0.744067,1.74925,1.7688,17.375,30.333333,23.778367,20.597735,4,5,1,0.17
S2_324,1,74.628,38.6284,0.031746,0.014545,0.071429,0.043478,5,0.843803,0.100871,2.01325,1.3405,21.6,22.375,14.909728,26.607934,4,4,1,0.17
S2_324,2,74.628,35.9996,0.018349,0.006289,0.037037,0.027778,10,1.15091,NA,2.090333,1.353,21.3,12.5,20.736709,25,6,1,1,0.17
S2_325,1,115.7512,53.0128,0.015504,0.037313,0.037975,0.05,5,0.124451,0.411938,1.694,1.5367,9.6,18.166667,16.890826,13.67701,2,10,1,0.17
S2_325,2,115.7512,62.7384,0.034722,0.055556,0.076923,0,13,0.333377,0.215733,1.2785,1.4912,18.384615,17,11.586907,3.391165,10,5,1,0.17
S2_400,1,83.9377,41.7901,0.108911,0.230769,0.125,0,14,3.104275,0.224,2.850909,1.469,4.714286,3.333333,3.988996,0.57735,11,3,1,0.17
S2_400,2,83.9377,42.1476,0.118644,0.186047,0.166667,0,9,0.183268,0.275747,1.326857,1.33425,4.444444,4.375,2.74368,0.517549,7,8,1,0.17
S2_401,1,112.5814,49.3553,0.038835,0.012121,0.058824,0.035433,5,1.204706,0.851923,2.0425,1.697667,16.4,15.666667,12.421755,22.391538,4,6,1,0.17
S2_401,2,112.5814,63.2261,0.011364,0.014472,0.066667,0.035714,5,0.452548,0.513727,1.358,1.5488,25.8,36.066667,36.785867,29.329329,2,10,1,0.17
S2_402,1,98.5644,37.8123,0.005405,0.022346,0.023148,0.029412,13,0.855193,0.320816,2.840667,2.1805,9.230769,17.833333,18.912755,14.28869,3,4,1,0.17
S2_402,2,98.5644,60.7521,0.011173,0.029024,0.034483,0.045455,5,0.10253,1.082458,1.5825,2.453364,18,18.666667,30.331502,13.557637,2,11,1,0.17
S2_403,1,126.9597,60.0286,0.00813,0.019469,0.026316,0.046154,3,NA,0.783717,4.013,1.845818,15.333333,24.941176,26.558112,19.976457,1,11,1,0.17
S2_403,2,126.9597,66.9311,0.012766,0.026316,0.021505,0.142857,5,0.254245,0.489021,1.433667,1.626455,27.8,25.266667,25.694357,16.438051,3,11,1,0.17
S2_404,1,110.8773,66.4466,0.047619,0.014851,0,0.026596,1,NA,1.993686,2.202,2.247417,20,35.764706,NA,27.80182,1,12,1,0.17
S2_404,2,110.8773,44.4307,0.0112,0.006536,0.029167,0.012821,14,1.380783,NA,1.763429,2.753,27,37,28.868402,52.325902,7,1,1,0.17
S2_405,1,123.1524,65.0733,0.057143,0.014608,0.125,0.02439,3,0.586899,0.55164,2.222,1.700636,8.333333,29.176471,9.073772,24.782139,2,11,1,0.17
S2_405,2,123.1524,58.0791,0.012676,0.019802,0.032653,0.047619,17,0.383989,0.366988,1.556333,1.4915,26.823529,26,26.571214,23.579652,9,2,1,0.17
S2_406,1,116.986,56.9427,0.022642,0.07619,0.028986,0.117647,8,0.808263,2.378528,2.276,3.03675,23.75,8,16.25467,5.715476,6,8,1,0.17
S2_406,2,116.986,60.0433,0.02864,0.153846,0.05,0,18,0.73508,0.576292,2.2455,1.6545,15.944444,5.5,13.875379,3.535534,12,2,1,0.17
S2_407,1,91.2009,37.1266,0.015873,0.004902,0.031915,0.036232,9,1.136019,NA,1.861167,1.587,30.888889,10.833333,25.121925,26.536139,6,1,1,0.17
S2_407,2,91.2009,54.0743,0.017007,0.008621,0.037037,0.029197,7,1.882926,0.638462,3.0084,1.5694,33.571429,23.153846,24.178897,33.431139,5,5,1,0.17
S2_408,1,110.3828,78.1338,0.041096,0.01731,0.071429,0.021739,4,0.511144,0.357033,1.932,1.519308,14,43.066667,9.521905,22.307803,3,13,1,0.17
S2_408,2,110.3828,32.249,0.018868,0.008287,0.05,0.024291,4,0.077112,0.602257,1.480667,1.812,34,12.444444,25.245462,21.413262,3,3,1,0.17
S2_409,1,101.8026,42.2333,0.280702,0.04,0.166667,0.090909,17,0.819723,1.197132,1.613063,2.1495,2.058824,12.333333,1.519481,13.650397,16,2,1,0.17
S2_409,2,101.8026,59.5693,0.080645,0.039216,0,0.056338,5,0.379896,0.512947,1.584,1.4509,11.4,12.428571,2.701851,8.75051,5,10,1,0.17
S2_410,1,108.5765,54.6599,0.014754,0.054054,0.027322,0.083333,14,0.515786,0.212132,1.317222,1.241,29.857143,7.666667,24.203805,9.291573,9,2,1,0.17
S2_410,2,108.5765,53.9166,0.025974,0.052023,0.055556,0.057692,5,0.186464,0.703905,1.02075,1.361889,26.4,9.333333,15.420765,6.665151,4,9,1,0.17
S2_411,1,109.2356,50.0317,0.012214,0.002907,0.019455,0.017065,13,1.454349,NA,2.407125,1.115,30,8.333333,28.103974,20.412415,8,1,1,0.17
S2_411,2,109.2356,59.2039,0.008403,0.015521,0.030769,0.034483,10,0.500763,0.50742,1.728,1.377857,27.7,35.7,37.61811,25.789964,4,7,1,0.17
S2_412,1,119.0844,52.9382,0.118519,0.058824,0.133333,0.166667,18,0.208156,NA,1.172937,1.187,5.777778,5,2.901431,7.071068,16,1,1,0.17
S2_412,2,119.0844,66.1462,0.084507,0.02809,0.5,0.052632,7,0.081406,0.205995,0.910833,1.1746,9,29.727273,4.123106,22.627819,6,10,1,0.17
S2_413,1,110.5287,50.056,0.020619,0.010582,0.0625,0.041322,13,1.190891,1.277742,1.622625,2.0095,23.076923,9.428571,19.233051,16.112698,8,2,1,0.17
S2_413,2,110.5287,60.4727,0.014159,0.02649,0.029915,0.043478,15,0.511169,0.126882,1.4295,1.0825,21.533333,24.8,21.064075,15.12283,8,4,1,0.17
S2_414,1,4000,2000,0,0,0.017036,0.017036,10,0.185701,0,1.38875,0,-11.8,0,104.712092,0,0,0,1,0.17
S2_414,2,4000,2000,0,0,0.0161,0.0161,18,0.496003,0,1.388778,0,-19.388889,0,178.557665,0,0,0,1,0.17
S2_415,1,29.2788,23.7516,0.035714,0.004098,0.047619,0.028037,5,1.905725,NA,3.433,8.576,17.4,4.142857,13.921207,10.96097,4,1,1,0.17
S2_415,2,29.2788,5.5272,0.010753,0.010753,0.019608,0.019608,2,NA,0,4.349,0,20.5,0,28.991378,0,1,0,1,0.17
S2_416,1,129.5079,61.7071,0.004739,0.026608,0.019481,0.083333,4,NA,0.47111,1.774,1.57575,14,26.866667,28,16.150483,1,12,1,0.17
S2_416,2,129.5079,67.8008,0.019231,0.030303,0.038462,0,17,0.170327,0.313374,1.259,1.255,23.823529,32,18.842224,7.211103,11,3,1,0.17
S2_417,1,125.337,66.8189,0.026764,0.012448,0.029412,0.04,13,0.955634,0.191422,1.469,1.277333,25.538462,19.714286,14.891918,27.366124,11,3,1,0.17
S2_417,2,125.337,58.5181,0.013889,0.054455,0.048077,0,8,0.42426,0.653736,1.199667,1.373636,13.625,17.363636,20.297343,8.732385,3,11,1,0.17
S2_418,1,115.2339,58.5348,0.009539,0.019455,0.022951,0.043478,13,0.469716,0.471407,1.522167,1.4628,24.461538,29.428571,28.926964,20.14826,6,5,1,0.17
S2_418,2,115.2339,56.6991,0.003937,0.017857,0.019512,0.02924,5,NA,0.335834,1.31,1.2552,9.6,25.266667,21.466253,19.314934,1,10,1,0.17
S2_419,1,107.1536,56.5313,0.013008,0.026549,0.029787,0.029412,15,0.650703,0.288876,2.236,1.692333,24.8,19,26.782724,12.909944,8,3,1,0.17
S2_419,2,107.1536,50.6223,0.016194,0.035897,0.034783,0.086957,8,2.75972,0.731011,3.1685,2.062,16,12.909091,17.163083,11.71712,4,7,1,0.17
S2_420,1,105.0427,41.0288,0.007519,0.033058,0.038462,0.080645,3,NA,0.44794,2.732,1.74725,26.666667,13.230769,46.188022,13.534855,1,8,1,0.17
S2_420,2,105.0427,64.0139,0.030691,0.014925,0.136364,0,15,0.263071,0.42285,1.328583,1.509,23.8,66,14.828544,25.455844,12,2,1,0.17
S2_421,1,89.187,36.2468,0.028169,0.011876,0.041667,0.039548,3,1.359766,0.301304,3.1915,1.7714,15,19.916667,15,24.755012,2,5,1,0.17
S2_421,2,89.187,52.9402,0.032258,0.021008,0,0.073529,1,NA,0.409979,3.151,1.486,30,26.533333,NA,19.935133,1,10,1,0.17
S2_422,1,72.1707,21.7634,0.003413,0.017647,0.014815,0.076923,5,NA,1.325585,6.226,3.943667,4.4,38.5,9.838699,27.87472,1,3,1,0.17
S2_422,2,72.1707,50.4073,0.011407,0.020896,0.035971,0.042735,8,0.942289,0.427834,3.615,2.252429,15.125,17.583333,22.912489,16.172133,3,7,1,0.17
S2_423,1,132.0838,57.8894,0.03481,0.088235,0.053763,0,16,0.24743,0.238592,1.249182,1.107333,13.25,10.333333,10.246951,0.57735,11,3,1,0.17
S2_423,2,132.0838,74.1944,0.090909,0.029762,0,0.085714,2,0.06364,0.362179,1.232,1.245133,10,25.222222,0,14.97667,2,15,1,0.17
S2_424,1,122.7325,60.7107,0.010309,0.038348,0.022222,0.106383,2,NA,0.775463,1.634,1.608462,25.5,15.5,36.062446,12.358612,1,13,1,0.17
S2_424,2,122.7325,62.0218,0.013033,0.090909,0.033898,0,19,1.11122,NA,2.140545,0.84,31.421053,10,31.107905,NA,11,1,1,0.17
S2_425,1,131.2016,62.6687,0.011058,0.021368,0.035503,0.037037,13,0.634104,0.138244,1.653429,1.202,35.153846,25,35.439729,20.379728,7,5,1,0.17
S2_425,2,131.2016,68.5329,0.022869,0.012605,0.032787,0.026316,15,0.132508,0.29648,1.113182,1.263333,23.2,31.8,18.060217,29.969985,11,3,1,0.17
S2_426,1,44.3075,25.0972,0.009036,0.04878,0.03125,0.111111,7,0.977278,0.267286,1.915,1.016,28.714286,10,36.490703,10,3,2,1,0.17
S2_426,2,44.3075,19.2103,0.026087,0.013333,0.037037,0.088235,5,0.293403,NA,0.950333,0.702,11.6,10,12.75931,20,3,1,1,0.17
S2_427,1,133.5309,58.3058,0.085106,0.030864,0,0.065789,4,0.436787,0.242601,2.02275,1.9287,10.75,15.866667,3.774917,12.152993,4,10,1,0.17
S2_427,2,133.5309,75.2251,0.029586,0.017647,0.333333,0.046875,11,0.310384,0.379916,1.6046,1.5515,29.545455,30,10.838484,22.912878,10,6,1,0.17
S2_428,1,71.6523,17.4734,0.001427,0.018868,0.021374,0.05,15,NA,0.699329,1.586,1.7435,3,16,11.61895,19.113695,1,2,1,0.17
S2_428,2,71.6523,54.1789,0.013245,0.02439,0.039735,0.075,10,0.429044,0.5837,1.28925,1.681143,14.7,24,19.084898,16.606558,4,7,1,0.17
S2_500,1,55.5893,25.4149,0.025,0.082192,0.071429,0.076923,3,NA,0.683083,1.97,1.863833,3.666667,7.714286,6.350853,4.309458,1,6,1,0.17
S2_500,2,55.5893,30.1744,0.0625,0.134328,0.181818,0,3,NA,0.20352,0.97,1.246667,1.333333,6.444444,2.309401,2.127858,1,9,1,0.17
S2_501,1,48.4906,48.4906,0.007692,0.02356,0.027027,0.047619,3,NA,0.278809,2.354,1.630333,18.333333,25.833333,31.754265,17.989054,1,9,1,0.17
S2_502,1,111.3649,57.8493,0.05,0.011864,0.105263,0.024194,7,1.223982,1.262643,3.0242,2.432286,10.857143,25.769231,8.47405,27.102134,5,7,1,0.17
S2_502,2,111.3649,53.5156,0.02439,0.013453,0.068966,0.044944,12,0.377521,0.250951,1.49175,1.515333,21.833333,18.714286,19.366482,23.556417,8,3,1,0.17
S2_503,1,44.4964,44.4964,0.022472,0.005376,0.036145,0.009524,11,0.246409,NA,1.335875,1.422,24.090909,40,18.544296,56.568542,8,1,1,0.17
S2_504,1,74.9249,34.2102,0.013158,0.001374,0.035398,0.015798,9,11.402735,NA,7.146,3.036,29.111111,8.545455,32.63987,28.342066,5,1,1,0.17
S2_504,2,74.9249,40.7147,0.011628,0.006964,0.040816,0.021583,6,0.393858,0.67349,2.4685,2.5642,12,21.142857,20.871033,30.628938,2,5,1,0.17
S2_505,1,124.5958,54.4822,0.053691,0.025381,0.111111,0.054054,9,0.482063,0.73761,1.969375,2.483,14.666667,13.111111,6.946222,12.994657,8,5,1,0.17
S2_505,2,124.5958,70.1136,0.021277,0.00974,0.0625,0.022222,12,3.105012,0.520086,2.998818,2.168333,40.833333,28.333333,15.343541,31.245266,11,3,1,0.17
S2_506,1,99.6862,36.5192,0.015873,0.061947,0.050847,0.088235,5,0.340118,0.355748,1.2945,1.300571,13,7.2,18.788294,7.800285,2,7,1,0.17
S2_506,2,99.6862,63.167,0.074074,0.045113,0,0.071429,4,0.435177,0.500153,1.38775,1.3035,12.5,16.142857,2.380476,7.694725,4,12,1,0.17
S2_507a,1,118.9191,54.3188,0.028571,0.017682,0,0.051852,2,0.340118,0.166216,2.7495,1.679333,34,22.8125,8.485281,20.852558,2,9,1,0.17
S2_507a,2,118.9191,64.6003,0.014778,0.031746,0.03211,0,16,0.298513,0.126579,1.354556,1.48275,23.875,30.5,22.65355,1.914854,9,4,1,0.17
S2_507b,1,96.9799,48.7041,0.154762,0.2,0.166667,0,14,0.936276,0.408484,2.249769,1.7446,4.642857,4,1.691933,0,13,5,1,0.17
S2_507b,2,96.9799,48.2758,0.142857,0.2,0.25,0,3,0.106773,0.421468,1.7015,1.618941,2.666667,4,2.309401,0.353553,2,17,1,0.17
S2_509,1,101.6286,47.9516,0.038023,0.011628,0.04878,0.022727,12,0.77594,NA,1.9948,7.044,17.666667,20.5,10.92398,28.991378,10,1,1,0.17
S2_509,2,101.6286,53.677,0.033846,0.009804,0.047619,0.032787,14,0.517042,NA,2.199727,2.01,17.928571,13.333333,11.04163,23.094011,11,1,1,0.17
S2_510,1,67.3617,33.4928,0.049505,0.086957,0.085714,0,8,1.50098,0.38332,2.0528,1.52175,7.625,10.5,6.696214,1.290994,5,4,1,0.17
S2_510,2,67.3617,33.8689,0.072727,0.053191,0,0,4,0.174716,0.550983,1.5605,1.5858,12.75,17.8,2.629956,2.280351,4,5,1,0.17
S2_511,1,123.8736,64.5671,0.013861,0.026667,0.031056,0.027778,12,0.205518,0.353866,1.582,1.342833,28.083333,18.375,26.520861,17.095843,7,6,1,0.17
S2_511,2,123.8736,59.3065,0.056604,0.0347,0.1,0.060606,4,0.058244,0.271026,1.395333,1.418909,10,16,8.326664,11.345232,3,11,1,0.17
S2_512,1,95.8473,50.3831,0.013491,0.04878,0.041475,0.142857,17,0.52204,0.62579,1.525125,1.3615,21.647059,10.666667,24.758688,9.291573,8,2,1,0.17
S2_512,2,95.8473,45.4642,0.017544,0.045872,0.063636,0.071429,12,0.180551,0.323205,1.059,1.2082,14.166667,10.857143,18.334435,9.317163,5,5,1,0.17
S2_513,1,105.2656,58.5794,0.037879,0.013084,0,0.030457,5,2.485217,2.138682,5.3102,3.864286,25.4,25.461538,5.22494,27.63336,5,7,1,0.17
S2_513,2,105.2656,46.6862,0.013084,0.024691,0.038251,0,14,0.79731,0.639225,1.907429,13.553,24.642857,39.5,26.113973,2.12132,7,2,1,0.17
S2_514,1,73.6924,30.8515,0.073171,0.017621,0.2,0.035088,4,0.47823,0.175034,1.989333,1.42975,8.25,13.625,7.36546,15.674707,3,4,1,0.17
S2_514,2,73.6924,42.8409,0.010753,0.028571,0.020833,0,4,0.057983,0.508544,1.747,1.741,22,34,25.521233,10.984838,2,7,1,0.17
S2_515,1,127.8994,59.3199,0.013514,0.083333,0.028986,0.111111,10,0.585098,0.218212,2.2665,1.442875,30,7,33.162898,5.557777,6,8,1,0.17
S2_515,2,127.8994,68.5795,0.01683,0.057143,0.032468,0,17,0.434379,0.108187,1.5465,0.9495,32.176471,16.5,27.742646,6.363961,12,2,1,0.17
S2_516,1,112.7698,66.9894,0.008811,0.017296,0.019417,0.054054,4,0.692965,0.190852,1.61,1.167455,30.5,45.230769,36.345564,23.331502,2,11,1,0.17
S2_516,2,112.7698,45.7804,0.021583,0.009901,0.125,0.028369,8,0.148051,0.339004,0.9585,1.012,32,22.714286,24.436507,37.747911,6,3,1,0.17
S2_517,1,62.0209,36.3734,0.020661,0.006623,0.5,0.020921,6,0.573512,0.181019,2.4522,1.232,39.166667,8.714286,24.449267,15.670719,5,2,1,0.17
S2_517,2,62.0209,25.6475,0.010471,0.021127,0.039062,0.032258,7,0.372645,0.558776,1.1605,1.397,8.714286,27,14.885276,18.384776,2,3,1,0.17
S2_518,1,63.0552,63.0552,0.01197,0.083333,0.021448,0,19,0.539116,NA,1.539818,1.063,28.157895,11,28.046119,NA,11,1,1,0.17
S2_519,1,85.1386,51.9029,0.1,0.035433,0,0.038462,4,0.441335,0.687931,2.1945,1.698778,9,17.545455,3.91578,9.169118,4,9,1,0.17
S2_519,2,85.1386,33.2357,0.166667,0.087379,0,0.166667,1,NA,0.948862,3.922,2.353222,5,6.333333,NA,4.677477,1,9,1,0.17
S2_520,1,61.9054,28.6532,0.011696,0.031496,0.031008,0.066667,6,0.243952,0.219833,1.3995,1.0295,6.666667,15.5,10.801234,12.421755,2,4,1,0.17
S2_520,2,61.9054,33.2522,0.025862,0.012195,0.06383,0.078947,9,0.597746,NA,1.412833,1.17,19.888889,10.75,16.236105,21.5,6,1,1,0.17
