ID,order,TotalMLE,mle,pBurst_1,pExpl_1,sdAvgLastTime_1,avgLastTime_1
S5_60,4,204.2216,54.0773,0.146154,1,0.522353,0.863947
S5_61,1,301.3449,67.8505,0.048991,0.06,2.275095,2.679765
S5_61,2,301.3449,76.2393,0.04798,0.066667,0.637666,1.682526
S5_61,3,301.3449,80.649,0.047059,0,0.183278,1.0221
S5_61,4,301.3449,76.6061,0.037815,0.037736,0.261517,1.054333
S5_62,1,257.7064,63.8297,0.04908,0.137931,0.160209,0.805625
S5_62,2,257.7064,68.0903,0.06,0.285714,0.12649,0.614222
S5_62,3,257.7064,63.0035,0.051613,0.102564,0.155333,0.70825
S5_62,4,257.7064,62.7829,0.021488,0.041176,0.12611,0.618231
S5_63,1,283.2463,71.3885,0.030888,0.044444,0.294786,1.027
S5_63,2,283.2463,68.0514,0.037915,0.08,0.196379,0.896812
S5_63,3,283.2463,68.3956,0.037123,0.066667,0.240049,0.991
S5_63,4,283.2463,75.4108,0.040359,0.083333,0.188858,0.9485
S5_64,1,277.9487,63.8882,0.027944,0.047244,0.274219,1.066643
S5_64,2,277.9487,66.5253,0.031712,0.086207,0.651918,1.087067
S5_64,3,277.9487,70.485,0.032653,0.117647,0.242912,0.907562
S5_64,4,277.9487,77.0502,0.028814,0.090909,0.178795,0.847353
S5_65,1,243.9007,62.4893,0.096447,0.25,0.625706,1.610211
S5_65,2,243.9007,57.7128,0.087179,0.25,0.482812,1.342765
S5_65,3,243.9007,60.0297,0.092308,0.166667,0.160178,0.886444
S5_65,4,243.9007,63.6689,0.090909,0.5,0.108459,0.839579
S5_66,1,246.5544,50.7243,0.016892,0.041475,0.955488,1.0932
S5_66,2,246.5544,74.736,0.032946,0.057692,0.167836,0.728882
S5_66,3,246.5544,61.8147,0.032333,0.125,0.186389,0.669786
S5_66,4,246.5544,59.2794,0.019262,0.045977,0.100591,0.681333
S5_67,1,274.4216,65.0314,0.018106,0.035533,0.217781,0.905769
S5_67,2,274.4216,67.7736,0.021244,0.045802,0.144998,0.828214
S5_67,3,274.4216,72.8685,0.020891,0.052632,0.140983,0.827667
S5_67,4,274.4216,68.7481,0.01983,0.044118,0.262683,0.913286
S5_68,1,276.6038,69.9687,0.054217,0.08,0.567497,1.367611
S5_68,2,276.6038,77.943,0.035156,0.046512,0.209281,0.988556
S5_68,3,276.6038,65.5911,0.044077,0.085106,0.277278,0.916875
S5_68,4,276.6038,63.101,0.039683,0.083333,0.186039,0.643133
S5_69,1,215.4999,60.5256,0.011022,0.021077,0.348132,1.221273
S5_69,2,215.4999,49.0132,0.011658,0.030303,0.24094,1.019333
S5_69,3,215.4999,55.9792,0.016616,0.036145,0.267721,1.078091
S5_69,4,215.4999,49.9819,0.018182,0.073529,0.21655,1.0037
S5_7,1,235.5555,56.5481,0.034483,0.060241,0.170628,0.634692
S5_7,2,235.5555,60.0293,0.036649,0.078431,0.160278,0.673286
S5_7,3,235.5555,60.0626,0.026423,0.057692,0.399512,0.903462
S5_7,4,235.5555,58.9155,0.028825,0.071429,0.155376,0.883846
S5_70,1,260.3942,69.1819,0.019231,0.050847,0.736671,1.574643
S5_70,2,260.3942,62.1845,0.015152,0.032258,0.179414,1.051667
S5_70,3,260.3942,60.6039,0.017266,0.044199,0.177383,1.012583
S5_70,4,260.3942,68.4239,0.02029,0.088235,0.178596,1.018929
S5_71,1,253.8831,68.2868,0.028249,0.065789,1.361894,1.833267
S5_71,2,253.8831,66.5473,0.016129,0.026616,0.372359,1.253692
S5_71,3,253.8831,62.0771,0.015287,0.034335,0.331125,1.208167
S5_71,4,253.8831,56.9719,0.015193,0.032967,0.272681,1.141455
S5_72,1,259.7388,65.6631,0.033557,0.071429,0.25752,1.16
S5_72,2,259.7388,64.1966,0.027344,0.053097,0.217647,1.001357
S5_72,3,259.7388,54.9433,0.018242,0.04,0.313706,0.956909
S5_72,4,259.7388,74.9358,0.032567,0.103448,0.156593,0.956353
S5_73,1,275.3266,73.112,0.027778,0.048193,0.167491,0.841
S5_73,2,275.3266,66.2652,0.032258,0.074627,0.62792,1.334467
S5_73,3,275.3266,71.2625,0.031128,0.063492,0.160888,0.906625
S5_73,4,275.3266,64.6869,0.026415,0.08,0.343004,0.983
S5_74,1,251.6341,62.8063,0.079646,0.133333,0.573798,1.263111
S5_74,2,251.6341,59.7211,0.062992,0.2,0.080779,0.720062
S5_74,3,251.6341,67.1846,0.050898,0.06,0.167785,0.794529
S5_74,4,251.6341,61.9221,0.042857,0.090909,0.104806,0.727533
S5_75,1,259.1748,53.362,0.021033,0.044335,0.372374,1.177364
S5_75,2,259.1748,66.8441,0.031056,0.05102,0.197196,0.847867
S5_75,3,259.1748,71.1951,0.023328,0.048077,0.236991,0.897
S5_75,4,259.1748,67.7736,0.021244,0.043478,0.146249,0.809214
S5_76,1,217.005,50.698,0.009677,0.026128,1.80528,2.448556
S5_76,2,217.005,54.5898,0.011507,0.028571,1.512433,1.9402
S5_76,3,217.005,53.9197,0.0123,0.033333,0.592664,1.1789
S5_76,4,217.005,57.7975,0.014103,0.027397,0.785999,1.223909
S5_77,1,237.3982,56.0793,0.016467,0.035573,0.351075,0.909
S5_77,2,237.3982,64.6042,0.018705,0.05,0.276078,0.833462
S5_77,3,237.3982,55.4997,0.01735,0.061224,0.149107,0.762455
S5_77,4,237.3982,61.215,0.016416,0.037209,0.154337,0.80625
S5_78,1,252.6046,63.806,0.019878,0.038674,0.349571,0.956231
S5_78,2,252.6046,70.0425,0.025168,0.061728,0.642489,0.892133
S5_78,3,252.6046,58.9641,0.019769,0.041026,0.865368,0.969167
S5_78,4,252.6046,59.792,0.026971,0.079545,0.420893,0.881231
S5_79,1,249.1689,66.3672,0.016352,0.031818,0.275289,1.001077
S5_79,2,249.1689,55.0714,0.018033,0.058442,0.265125,0.954636
S5_79,3,249.1689,61.9533,0.015444,0.034934,0.208521,0.841583
S5_79,4,249.1689,65.777,0.017105,0.047297,0.113242,0.83
S5_8,1,263.3651,56.9965,0.033333,0.053571,0.381754,1.461462
S5_8,2,263.3651,73.5461,0.044665,0.08,0.281332,1.427389
S5_8,3,263.3651,68.5462,0.036782,0.102564,0.297416,1.479062
S5_8,4,263.3651,64.2763,0.047761,0.285714,0.154537,1.3625
S5_80,1,271.6035,61.5536,0.023593,0.08642,0.237894,0.992615
S5_80,2,271.6035,67.4622,0.029821,0.074627,0.146946,0.775467
S5_80,3,271.6035,68.5987,0.027675,0.056818,0.120677,0.7282
S5_80,4,271.6035,73.989,0.026316,0.042105,0.116575,0.721375
S5_81,1,258.9549,59.6509,0.037634,0.092308,0.802196,1.509429
S5_81,2,258.9549,72.4619,0.021459,0.044643,0.736986,1.4662
S5_81,3,258.9549,65.1405,0.017956,0.034314,0.280875,1.129308
S5_81,4,258.9549,61.7016,0.015769,0.029963,0.214771,1.025
S5_82,1,274.5876,68.1717,0.028463,0.067568,0.15178,0.696667
S5_82,2,274.5876,67.4697,0.021705,0.06,0.13221,0.699071
S5_82,3,274.5876,74.0065,0.01938,0.04065,0.103339,0.696133
S5_82,4,274.5876,64.9397,0.018233,0.051852,0.16974,0.718231
S5_83,1,238.1508,66.4916,0.05296,0.166667,0.897268,1.182824
S5_83,2,238.1508,56.3926,0.111801,0.333333,0.162427,0.666833
S5_83,3,238.1508,61.5539,0.101064,0.166667,0.118711,0.591895
S5_83,4,238.1508,53.7127,0.128571,0,0.106678,0.580667
S5_84,1,262.0707,72.6562,0.046875,0.181818,0.493006,1.295944
S5_84,2,262.0707,65.5858,0.017356,0.038251,0.253638,0.902231
S5_84,3,262.0707,69.3172,0.019048,0.041096,0.278012,1.002571
S5_84,4,262.0707,54.5115,0.018966,0.048128,0.24332,0.895545
S5_85,1,271.7375,62.6958,0.021631,0.045752,0.510655,1.159846
S5_85,2,271.7375,68.8479,0.019691,0.037037,0.341483,1.158571
S5_85,3,271.7375,77.9332,0.027375,0.041667,1.636489,1.829353
S5_85,4,271.7375,62.2606,0.015056,0.027586,0.203902,0.91025
S5_86,1,250.8713,67.5527,0.029644,0.054945,0.90418,1.296133
S5_86,2,250.8713,57.84,0.014049,0.030822,0.267354,0.907909
S5_86,3,250.8713,60.0149,0.018127,0.047059,0.337937,0.997333
S5_86,4,250.8713,65.4637,0.01155,0.023055,0.143302,0.746583
S5_87,1,243.2977,59.3631,0.079439,0.157895,0.373294,1.039588
S5_87,2,243.2977,60.4834,0.06015,0.125,0.19304,0.917125
S5_87,3,243.2977,58.4368,0.053763,0.138889,0.156242,0.753467
S5_87,4,243.2977,65.0144,0.057627,0.15,0.143272,0.761059
S5_88,1,201.6567,47.7515,0.006926,0.019737,0.192393,1.157125
S5_88,2,201.6567,58.0085,0.013836,0.034749,0.257949,1.171
S5_88,3,201.6567,52.5702,0.014065,0.040161,0.161799,0.9879
S5_88,4,201.6567,43.3265,0.012012,0.034091,0.194654,0.98125
S5_89,1,244.0648,58.6708,0.013033,0.025496,0.978872,1.910273
S5_89,2,244.0648,71.812,0.015964,0.03681,0.992106,1.670929
S5_89,3,244.0648,57.0633,0.015068,0.038961,0.372341,1.002909
S5_89,4,244.0648,56.5187,0.015827,0.03913,0.352369,0.911636
S5_9,1,275.8716,69.4512,0.018868,0.055046,0.614063,1.216143
S5_9,2,275.8716,56.0108,0.035912,0.05303,0.084371,0.741154
S5_9,3,275.8716,76.5012,0.022535,0.027397,0.118638,0.798875
S5_9,4,275.8716,73.9084,0.019506,0.03125,0.113985,0.643267
S5_90,1,266.2441,74.7442,0.025118,0.028571,0.84848,1.627938
S5_90,2,266.2441,67.5485,0.014943,0.034146,0.186279,1.042154
S5_90,3,266.2441,61.0819,0.016598,0.046784,0.162775,0.8455
S5_90,4,266.2441,62.8695,0.021346,0.059829,0.08124,0.740077
S5_91,1,228.9954,52.3988,0.014306,0.054348,0.87645,1.6578
S5_91,2,228.9954,73.6633,0.014,0.023715,0.320372,1.046
S5_91,3,228.9954,45.1358,0.009592,0.041379,0.176266,0.814875
S5_91,4,228.9954,57.7975,0.014103,0.040541,0.16212,0.756182
S5_92,1,263.2061,67.4257,0.021773,0.041958,0.108151,0.718357
S5_92,2,263.2061,64.4711,0.02682,0.057143,0.189297,0.730071
S5_92,3,263.2061,61.1905,0.024254,0.092105,0.205063,0.789
S5_92,4,263.2061,70.1188,0.025042,0.059524,0.199633,0.841267
S5_93,1,224.1142,50.7922,0.016779,0.048077,1.457467,1.8985
S5_93,2,224.1142,54.4923,0.018998,0.039474,0.558115,1.209455
S5_93,3,224.1142,59.6822,0.027197,0.055118,0.654759,0.967385
S5_93,4,224.1142,59.1475,0.028322,0.102941,0.419294,0.995385
S5_94,1,271.0914,85.3726,0.023407,0.039216,0.701715,1.526444
S5_94,2,271.0914,57.4091,0.044025,0.136364,0.295496,1.0065
S5_94,3,271.0914,65.0001,0.035047,0.068493,0.208004,1.0266
S5_94,4,271.0914,63.3096,0.029106,0.047244,0.40816,1.231071
S5_95,1,236.4832,57.8602,0.070485,0.190476,0.619996,1.760312
S5_95,2,236.4832,69.863,0.025467,0.033333,0.494444,1.468267
S5_95,3,236.4832,60.3014,0.025948,0.06422,0.627029,1.248308
S5_95,4,236.4832,48.4586,0.021142,0.059172,0.27215,1.0451
S5_96,1,267.3899,56.0136,0.02521,0.059259,0.338427,1.341333
S5_96,2,267.3899,72.8278,0.028269,0.0625,0.538813,1.098125
S5_96,3,267.3899,73.1197,0.020548,0.033784,0.249526,0.907667
S5_96,4,267.3899,65.4288,0.011583,0.023669,0.374954,0.957333
S5_97,1,242.1173,54.6705,0.011416,0.026247,1.098676,1.7553
S5_97,2,242.1173,56.708,0.02381,0.047619,0.239101,0.93
S5_97,3,242.1173,64.5794,0.026616,0.055046,0.175336,0.9695
S5_97,4,242.1173,66.1594,0.02381,0.051724,0.194552,0.829929
S5_98,1,261.1012,71.6596,0.039352,0.06383,0.507697,0.926824
S5_98,2,261.1012,61.6783,0.055944,0.086957,0.141328,0.657875
S5_98,3,261.1012,74.3977,0.033597,0.057692,0.129682,0.716294
S5_98,4,261.1012,53.3656,0.058333,0.24,0.074206,0.637643
S5_99,1,262.2317,69.2069,0.03532,0.045977,2.721355,2.532437
S5_99,2,262.2317,71.6194,0.039443,0.125,0.526988,1.263294
S5_99,3,262.2317,60.7923,0.034739,0.0625,0.197587,0.960429
S5_99,4,262.2317,60.6131,0.025341,0.04375,1.206568,1.404231
S7_100,1,86.9207,86.9207,0.017192,0.036254,1.263579,2.158647
S7_101,1,105.7765,105.7765,0.052632,0.051724,0.621106,1.774407
S7_102,1,106.5085,106.5085,0.037651,0.078125,2.355293,1.407
S7_103,1,85.0926,85.0926,0.089655,0.114286,2.529114,2.39476
S7_1040,1,94.5802,94.5802,0.088608,0.068966,0.216259,1.119643
S7_105,1,106.5851,106.5851,0.037538,0.09434,0.405701,0.59808
S7_106,1,93.738,93.738,0.071233,0.129032,0.325972,1.209615
S7_107,1,83.2817,83.2817,0.01049,0.022556,0.478051,1.502571
S7_108,1,85.7067,85.7067,0.019547,0.040441,3.216627,3.818588
S7_109,1,107.0513,107.0513,0.030928,0.050847,6.410452,2.805792
S7_110,1,45.0868,45.0868,0.348837,0,0.950123,0.892
S7_111,1,100.4706,100.4706,0.01364,0.028205,1.070624,1.639895
S7_113,1,100.8108,100.8108,0.013399,0.027027,0.976358,1.367895
S7_114,1,62.4859,62.4859,0.222222,0,0.668086,1.494583
S7_116,1,95.2222,95.2222,0.086687,0.153846,0.613078,1.253481
S7_117,1,89.9631,89.9631,0.055172,0.072289,0.533302,1.059565
S7_118,1,102.2966,102.2966,0.044405,0.070423,0.75613,1.10652
S7_119,1,77.2218,77.2218,0.066456,0.128205,2.830554,2.935333
S7_12,1,63.8974,63.8974,0.008124,0.027104,0.877977,2.040364
S7_120,1,94.8182,94.8182,0.018322,0.032641,0.483064,1.106105
S7_121,1,102.6259,102.6259,0.058952,0.024691,0.718001,1.545692
S7_122,1,99.0454,99.0454,0.024027,0.048913,0.402934,1.252143
S7_123,1,70.0675,70.0675,0.115385,0.114286,0.54181,1.402227
S7_124,1,95.1797,95.1797,0.042435,0.038462,0.449436,0.798217
S7_127,1,88.7726,88.7726,0.019417,0.048583,1.558815,1.410222
S7_128,1,87.9412,87.9412,0.011088,0.025688,0.467418,1.42375
S7_129,1,49.2055,49.2055,0.310345,0.428571,0.72284,1.166652
S7_131,1,96.2883,96.2883,0.067164,0.2,2.237334,1.5304
S7_135,1,178.9548,67.4802,0.25,0,NA,NA
S7_135,2,178.9548,111.4746,0.04947,0.08,1.147579,1.384143
S7_136,1,95.8418,95.8418,0.022297,0.055556,1.903989,2.66985
S7_137,1,96.7788,96.7788,0.047059,0.066667,0.253609,1.148292
S7_14,1,100.8059,100.8059,0.033382,0.067308,0.571453,2.325636
S7_16,1,104.465,104.465,0.02328,0.028571,0.418382,1.684545
S7_162,1,98.2284,98.2284,0.044362,0.092308,0.880107,1.756417
S7_163,1,72.8859,72.8859,0.126904,0.25,2.411742,2.422833
S7_164,1,98.2595,98.2595,0.037217,0.066667,1.42546,1.104174
S7_167,1,114.0873,114.0873,0.038961,0.037037,0.866201,0.98863
S7_170,1,98.7101,98.7101,0.036508,0.06422,1.471973,1.38687
S7_2,1,111.2223,111.2223,0.026059,0.075949,3.044861,2.469458
S7_20,1,106.6074,106.6074,0.031496,0.056075,0.20981,1.517667
S7_22,1,100.4983,100.4983,0.033824,0.039773,0.543846,2.107826
S7_23,1,99.1969,99.1969,0.018886,0.055866,0.516259,1.98055
S7_25,1,88.2504,88.2504,0.010877,0.025501,0.951323,1.687375
S7_3,1,68.4859,68.4859,0.005361,0.016309,0.709372,1.664909
S7_33,1,115.6344,115.6344,0.026288,0.037313,0.615525,1.38624
S7_34,1,96.0794,96.0794,0.033898,0.068966,0.232934,1.145864
S7_4,1,83.6,83.6,0.014519,0.02682,1.957986,2.761687
S7_41,1,94.7422,94.7422,0.013975,0.024341,0.586008,1.996667
S7_7,1,106.8938,106.8938,0.031128,0.055556,0.60216,1.700042
S8_11,1,123.5984,65.5683,0.01738,0.030172,0.380819,1.219
S8_11,2,123.5984,58.0301,0.021352,0.044199,0.225809,1.0765
S8_20,1,118.892,63.0536,0.078603,0.2,0.442942,1.314167
S8_20,2,118.892,55.8384,0.049123,0.142857,0.291225,1.420214
S8_39,1,120.0265,58.0732,0.021277,0.036232,0.2485,0.916083
S8_39,2,120.0265,61.9533,0.015444,0.045752,0.40974,1.213583
S8_40,1,2035.0965,35.0965,0.007802,0.030837,2.998826,3.278167
S8_40,2,2035.0965,2000,0,0.020231,NA,NA
S8_41,1,117.446,65.2127,0.034562,0.025316,0.844965,1.1736
S8_41,2,117.446,52.2333,0.034384,0.070175,0.105919,0.89425
S8_42,1,109.2605,46.9059,0.071038,0.121212,2.864707,2.483462
S8_42,2,109.2605,62.3546,0.053691,0.0625,0.230424,1.071813
S8_43,1,119.2535,55.7522,0.03662,0.064516,0.376213,1.781154
S8_43,2,119.2535,63.5013,0.020344,0.031746,0.398463,1.712462
S8_44,1,106.5956,43.683,0.020979,0.046875,0.564682,1.531778
S8_44,2,106.5956,62.9126,0.021277,0.035533,0.545837,1.671692
S8_45,1,133.7011,67.4477,0.021739,0.045872,1.376243,2.246929
S8_45,2,133.7011,66.2534,0.042328,0.051948,0.565155,1.941062
S8_47,1,248.1846,60.6131,0.025341,0.054545,0.215718,0.999231
S8_47,2,248.1846,63.624,0.020155,0.075,0.336572,1.042692
S8_47,3,248.1846,50.7243,0.016892,0.038462,0.120776,0.6943
S8_47,4,248.1846,73.2232,0.020408,0.03125,0.331863,0.8934
S8_48,1,255.8531,69.5172,0.055556,0.040816,0.26701,1.079167
S8_48,2,255.8531,55.5643,0.037143,0.060345,0.373599,1.216154
S8_48,3,255.8531,65.4992,0.068966,0.117647,0.241743,0.896278
S8_48,4,255.8531,65.2724,0.044944,0.070175,0.130468,0.806688
S8_49,1,239.7417,57.9386,0.013924,0.022814,0.959526,2.068273
S8_49,2,239.7417,82.9689,0.026706,0.047619,0.380133,1.866056
S8_49,3,239.7417,39.5906,0.019093,0.052632,0.316289,1.70725
S8_49,4,239.7417,59.2436,0.05102,0.070423,0.462345,1.7736
S8_50,1,270.9005,57.8958,0.042553,0.08,0.425291,0.965
S8_50,2,270.9005,77.2797,0.021477,0.031008,0.166125,0.901
S8_50,3,270.9005,69.0453,0.019417,0.040816,0.313417,1.052071
S8_50,4,270.9005,66.6797,0.022951,0.044118,0.506826,1.101786
S8_51,1,266.4116,72.6806,0.057576,0.125,0.569037,1.971211
S8_51,2,266.4116,73.3624,0.045113,0.038462,0.409835,1.874444
S8_51,3,266.4116,64.9183,0.071146,0.117647,0.380666,1.7255
S8_51,4,266.4116,55.4503,0.065217,0.2,0.294262,1.809467
